text,selected_text,sentiment,label
accord quarter famili six live poverti,live poverti,negative,-1
plan spend money go well,go well,negative,-1
upload bamboozl pictur facebook,upload bamboozl pictur facebook,neutral,0
congratul guy finish month earli booo,congratul,positive,1
actual wish back taho miss,miss,negative,-1
woke wan na stay bed,woke wan na stay bed,neutral,0
bday june wack ihav seen promot bday parti someon better finagl asap,wack,negative,-1
would great vip act enjoy see noooo,would great vip act enjoy see noooo,neutral,0
_mari wish could make hate commut sometim,wish could make hate commut sometim,neutral,0
workin long day today hope make good tip,hope make good tip,positive,1
went quick chanc lol,chanc,negative,-1
hate headach mayb readi rock,hate,negative,-1
thank support,thank support,positive,1
realli android twitter app tweeti calibr,realli android twitter app tweeti calibr,neutral,0
good day drive mountain visit kati eat chip fudg stock love smell soap,love,positive,1
nyappi mother day mom,nyappi mother day mom,positive,1
yeah im gon na take ur pictur ipod babi,yeah im gon na take ur pictur ipod babi,neutral,0
traumat moment childhood dog massacr babi bunni brother got bb gun,traumat,negative,-1
lol wish way micros everyth lol,lol wish way micros everyth lol,neutral,0
organ itil forget peopl fail preach convert peopl,fail,negative,-1
_libertin um glad enjoy,glad,positive,1
dinner even play card alreadi pack readi head home tomorrow go home,dinner even play card alreadi pack readi head home tomorrow go home,neutral,0
im allerg cat tonsil get swollen hurt dooo,im allerg cat tonsil get swollen hurt dooo,negative,-1
say feel mama tuck night lone get tomorrow tough,tomorrow tough,negative,-1
miss alot one day,miss,negative,-1
sound like great night glad success,glad,positive,1
thank share,thank,positive,1
say mlia instead fml hope find soon,hope,positive,1
garden go well almost corn pea onion beet yet though,well,positive,1
nah jkin hot bore,nah jkin hot bore,neutral,0
ahhh sqeaki clean fresh even though wear dirti cloth love two half men amaz,ahhh sqeaki clean fresh even though wear dirti cloth love two half men amaz,positive,1
ye read mani time,ye read mani time,neutral,0
cuz play grown twitter,cuz play grown twitter,neutral,0
live ignor,live ignor,negative,-1
nope tell want cameo cream,nope tell want cameo cream,neutral,0
gon na miss,gon na miss,negative,-1
quit like worth relax place nice coffe shop fresh air mani oik,relax place,positive,1
_terribl haha new fact cost part kind spock,cost part,neutral,0
today love day fun even,love,positive,1
beto pizzeria banksvil rd believ beachview area sorri answer like year later,sorri,negative,-1
sigh sister bein strang came way copenhagen london phone turn wan na see dammit,dammit,negative,-1
amaz,amaz,positive,1
barb tri figur dsl aint connect need googl go home comput start work soon smh,barb tri figur dsl aint connect need googl go home comput start work soon smh,neutral,0
sick sad miss martini loung tonight,sick sad,negative,-1
seem realli quiet tonight jealou clearli excit life bed think,seem realli quiet tonight jealou clearli excit life bed think,neutral,0
realli wish spare cash buy new punch wii,realli wish spare cash buy new punch wii,negative,-1
aw go toronto anymor,go,negative,-1
sorri hear mom realli suck,sorri,negative,-1
feel hope smooth flight safe mucho amor boston,feel hope smooth flight safe,positive,1
sleep watch hgtv afraid infomerci take,sleep,negative,-1
get famili readi kayle graduat gon na make sad,sad,negative,-1
sweet dream,sweet dream,positive,1
hay wat ur aim chat,hay wat ur aim chat,neutral,0
okay kool might tour summer long make happen,okay kool might tour summer long make happen,neutral,0
pain big toe got stomp hokey cokeu throb anyon suggest heal,pain,negative,-1
time watch op dead like sleep,time watch op dead like sleep,neutral,0
dinner grandma sinc mum,dinner grandma sinc mum,neutral,0
haha thank histori invent televis influenc america lol,haha thank histori invent televis influenc america lol,positive,1
yea wassup,yea wassup,neutral,0
stupid job idk,stupid,negative,-1
shop til drop come bac sunshin miss u,shop til drop come bac sunshin miss u,negative,-1
like pic lucki girl,like,positive,1
thank anxieti issu year think make first coupl day fine,thank anxieti issu,neutral,0
around hour left day weekend waaaay much work,around hour left day weekend waaaay much work,neutral,0
feel love mom got nikon cool pix birthday,love,positive,1
attempt somehow extend inner class would close closur find ref atm,attempt somehow extend inner class would close closur find ref atm,neutral,0
ye join us requir cupcak donat,ye join us requir cupcak donat,neutral,0
hard time talk new peopl pretti sure make good impress,hard,negative,-1
_rc haha yup still terribl headach super swollen puffi eye dont think im go today ugh,terribl headach super swollen puffi eye dont think im go today ugh,negative,-1
access site,access site,neutral,0
sun shin last,sun shin last,positive,1
slowest train ever stop everywher miss quick train minut,slowest train ever,negative,-1
nup cd either whole bunch zero one free,nup cd either whole bunch zero one free,neutral,0
graduat day feel like failur,graduat day feel like failur,neutral,0
op lol wasnt suppos got twitter,op lol wasnt suppos got twitter,neutral,0
think ever tierd life ugh goodnight sleep tomorrow,think ever tierd life u,negative,-1
u go today girl,u go today girl,neutral,0
doesnt want anymor,doesnt want anymor,negative,-1
bad hair day,bad hair day,negative,-1
headach,headach,negative,-1
sorri guy sign sorri everi,sorri,negative,-1
okay okay like rest sane popul world hate monday,okay okay like rest sane popul world hate monday,neutral,0
mozart requiem,mozart requiem,neutral,0
think bit love creation wit physic attract although great style,think bit love creation wit physic attract although great style,neutral,0
_a_michael hey thank anoth great day go sleep chat tomorrow sweet dream,thank anoth great day,positive,1
bet cool sr huh stop sweat sinc noon dad pack,huh,negative,-1
ohshnapsss piss blair usual hahah yeeeah bake cooki,ohshnapsss piss blair usual hahah yeeeah bake cooki,neutral,0
bueno hollykin need feel better asap p miss done uni soon soproudofy,bueno hollykin need feel better asap p miss done uni soon soproudofyo,neutral,0
cool mother awesom hair style wish happi mother day,awesom,positive,1
happi mother day mother,happi,positive,1
express watch,express watch,neutral,0
stupid bipolar weather ruin day,stupid,negative,-1
want tell think bodi odour,want tell think bodi odour,negative,-1
nice beta easport still news onlin madden,nice beta easport still news onlin madden,neutral,0
that pretti bad qualiti probabl worst pic u post till date,bad,negative,-1
miss call,miss,negative,-1
unfortun us look like funni peopl twitter move fb start flitter,unfortun,negative,-1
came back karaok eat dinner emili sooooo much fun,fun,positive,1
discrimin bad thing learn say children would say master year ago,discrimin bad thing,positive,1
sure talk fabul part though sorri dear,sure talk fabul part though sorri dear,neutral,0
see sec clip new moon trailer etonlin com check big teas though,teas,negative,-1
got back work feel pretti good work,got back work feel pretti good,positive,1
ahhh satz blend save,ahhh satz blend save,neutral,0
matter bet would great love right go,matter bet would great love right go,positive,1
dh finish make giant trio candi bar thank heaven work mate treat tomorrow,thank heaven,positive,1
ear pop,ear pop,neutral,0
work diffus irrit traffic sure help mother f alway real bad day th help plan stuff,bad,negative,-1
submit resum day saw answer back oh well,answer back,negative,-1
catch week lost grey hous quiet,catch week lost grey hous quiet,neutral,0
love ryan housewif make smile,smile,positive,1
sooo kinda sick n tire bs guy dish,kinda sick n tire,negative,-1
boo hope fake alien stori tinfoil cover beachbal photo,boo,negative,-1
hey phillll wazzuppppp,hey phillll wazzuppppp,neutral,0
miss westcott micro apollo,miss,negative,-1
great buy lunch get pay cut next month,great,positive,1
final gone beach yeaaaah,final gone beach yeaaaah,positive,1
_ranjan ever mention nice awesom dude,awesom,positive,1
last weekday noth school start next week,last weekday noth school start next week,neutral,0
hello gorgeou girl nice new pic today,gorgeou girl,positive,1
ok duet hyster lol,hyster,positive,1
ok turn twitter devic updat get new batteri phone goe fulli charg dead hour,ok turn twitter devic updat get new batteri phone goe fulli charg dead hour,neutral,0
michel hot mama chichi grand,michel hot mama chichi grand,neutral,0
either way alway tend make followfriday list sweeti rock much,rock much,positive,1
one know like boil peanut,one know like boil peanut,neutral,0
watch th episod numb rs love throwback first episod use sprinkler theori,love,positive,1
sleepi feel weather ugh tonsil need compani somebodi talk,ugh tonsil,negative,-1
pleas get cell phone better camera pictur real bad qualiti compar miley took,pleas get cell phone better camera pictur real bad qualiti compar miley took,neutral,0
_ichigo tri carri aswel bless suppos mayb kid,bless,positive,1
booziest weekend long time good fun though,good fun,positive,1
count hour lost sunshin weekend,lost,negative,-1
plan tri call doctor though go well mostli plan,though go well,negative,-1
hoooray hook alreadi,hoooray hook alreadi,neutral,0
ok good day,good,positive,1
agre everybodi would excit goe ohhhh nooooo ms screw,agre everybodi would excit goe ohhhh nooooo ms screw,neutral,0
edg left contributor list month issu x ff werd,edg left contributor list month issu,neutral,0
ooo growl yummi time come soon huh oh yeah hunt combo tshirt think find one,ooo growl yummi time come soon huh oh yeah hunt combo tshirt think find one,neutral,0
im back z index problem,im back z index problem,negative,-1
anyon bore work,bore work,negative,-1
hate life moment mani no delic littl mind take,hate,negative,-1
check start new tee limit edit differ way check facebook group,check start new tee limit edit differ way check facebook group,neutral,0
husband girl,husband girl,neutral,0
think vega good idea place see,think vega good idea place see,neutral,0
first day summer suck overcast cold summer,suck,negative,-1
hi one kiwi artist anoth kiwi artist,hi one kiwi artist anoth kiwi arti,neutral,0
say happi mother day mom,happi mother day,positive,1
oooo ok havent accept friend request,oooo ok havent accept friend requ,neutral,0
sorri tweet bgt poor wonder crazi weird greg fair silli littl girl never go cope urgh fair,sorri,negative,-1
_michel thank follow love good caus,love good caus,positive,1
avail area would,avail area,negative,-1
friday hour free tomorrow oh well,friday hour free tomorrow oh well,neutral,0
meet time iï ½m tri win someth prize friday,meet time iï ½m tri win someth prize friday,neutral,0
wait cramp,cramp,negative,-1
philosophi final today thank day,thank,positive,1
